begin initialization: 
initialization end!
begin iteration: 
0	0.940628
1	0.887478
2	0.856126
3	0.830043
4	0.806579
5	0.785029
6	0.765032
7	0.746352
8	0.728824
9	0.712322
10	0.696739
11	0.681988
12	0.667996
13	0.6547
14	0.64204
15	0.629968
16	0.618444
17	0.607429
18	0.596886
19	0.586786
20	0.577102
21	0.567809
22	0.558883
23	0.550302
24	0.542047
25	0.534099
26	0.526444
27	0.519063
28	0.511945
29	0.505075
2.49782	1	4391.98
2.9757	4	4393.03
2.88518	3	4393.04
2.75006	1	4396.1
1.90931	2	4396.11
2.02649	1	4397.17
3.92913	5	4398.31
4.23856	5	4398.89
4.30895	5	4399.37
4.90337	5	4399.38
4.67672	5	4399.48
4.23509	4	4399.54
4.11828	4	4399.55
3.53398	5	4401.7
4.22191	4	4401.75
4.47125	5	4402.03
3.98906	4	4402.03
3.98979	4	4402.03
3.96516	5	4403.1
4.32701	3	4404.86
3.94649	4	4404.87
4.00759	5	4405.85
3.6535	3	4406.28
4.34535	4	4406.4
4.14638	2	4411.01
4.43191	4	4411.19
4.58936	5	4411.36
4.09557	5	4412.18
3.92944	4	4412.18
3.88876	2	4415.75
3.67388	5	4417.51
3.65149	4	4417.63
3.31467	5	4420.47
2.4517	5	4426.96
3.93772	5	4428.09
3.89331	5	4429.32
4.01656	5	4430.29
4.36209	5	4430.69
4.04469	5	4431.6
4.18326	5	4432.27
3.95545	5	4433.36
4.10794	4	4433.37
3.66872	5	4435.15
4.07698	4	4435.15
4.55829	4	4435.46
4.08175	1	4444.96
3.89345	3	4445.76
3.87386	5	4447.03
3.50189	5	4449.27
4.02036	5	4450.23
4.29522	5	4450.73
3.73539	4	4450.8
4.18182	4	4450.83
4.35887	5	4451.24
3.6437	4	4451.37
3.82932	4	4451.4
3.38987	3	4451.55
3.90234	5	4452.76
4.09651	3	4453.96
4.14135	5	4454.7
4.22183	5	4455.3
3.01808	5	4459.23
3.92802	4	4459.23
4.37054	3	4461.11
4.06474	5	4461.99
3.65077	3	4462.41
4.2205	1	4472.78
4.29134	2	4478.03
3.45445	3	4478.24
3.96346	5	4479.31
4.12877	3	4480.59
4.43755	3	4482.65
3.2336	3	4482.71
3.41175	3	4482.88
3.83958	5	4484.23
4.36475	4	4484.36
4.27107	5	4484.89
4.90068	5	4484.9
4.82828	5	4484.93
4.63136	5	4485.06
3.86565	3	4485.81
4.28676	4	4485.9
4.46473	4	4486.11
4.52569	5	4486.34
3.78089	3	4486.95
3.70048	1	4494.24
3.31245	2	4495.96
3.45624	3	4496.17
4.25288	2	4501.25
4.41431	5	4501.59
4.3465	5	4502.02
4.24187	4	4502.07
4.16513	4	4502.1
4.44197	4	4502.3
4.12593	4	4502.31
3.53481	4	4502.53
3.99786	5	4503.53
3.48868	3	4503.77
4.17225	3	4505.15
3.69625	3	4505.63
4.01838	5	4506.59
4.26841	3	4508.2
4.21062	3	4509.67
4.00261	5	4510.66
3.63458	1	4517.61
3.782	4	4517.65
3.32541	2	4519.41
3.31548	3	4519.51
3.59808	4	4519.67
3.77435	3	4520.27
2.92575	4	4521.42
3.89212	4	4521.44
3.75242	2	4524.51
3.13491	4	4525.26
2.93395	4	4526.39
3.56379	4	4526.58
3.74371	4	4526.65
2.67443	3	4526.75
3.24642	2	4528.31
3.67509	5	4530.06
3.07636	3	4530.07
3.87446	3	4530.83
3.43082	3	4531.02
3.86572	4	4531.04
3.3719	4	4531.43
3.53988	4	4531.64
3.56901	4	4531.83
3.49519	4	4532.08
2.99008	2	4533.06
3.4112	3	4533.23
4.36223	1	4544.54
3.70183	3	4545.03
3.78737	5	4546.5
3.38569	4	4546.88
3.9983	2	4550.87
3.01558	3	4550.87
2.53578	2	4551.16
3.34271	1	4556.65
3.49554	3	4556.89
3.26403	3	4556.96
4.65822	3	4559.71
2.76309	3	4559.77
3.76749	5	4561.29
2.56756	1	4563.74
3.82394	4	4563.77
3.95028	4	4563.78
2.17261	2	4563.81
3.2136	3	4563.85
2.67011	2	4564.3
2.47723	3	4564.58
3.00196	2	4565.58
3.68853	4	4565.68
3.80872	5	4567.1
3.71094	5	4568.76
2.47381	1	4570.93
2.67842	3	4571.03
3.16689	3	4571.06
2.69247	3	4571.15
2.435	3	4571.47
3.31473	4	4571.94
2.59309	3	4572.11
2.95712	2	4573.03
2.23821	4	4576.13
2.54803	3	4576.33
2.99944	4	4577.33
3.61972	4	4577.48
2.82965	4	4578.85
2.76423	3	4578.9
2.53319	3	4579.12
2.72993	3	4579.2
2.61648	2	4579.58
3.10596	4	4580.37
4.1103	4	4580.39
3.253	2	4581.96
3.17106	3	4581.99
3.38104	4	4582.37
2.04378	1	4583.46
2.8306	2	4584.15
3.29956	3	4584.24
3.49412	5	4586.51
2.59547	3	4586.67
2.9907	2	4587.65
3.61791	3	4588.03
3.01909	4	4589
3.18993	3	4589.03
2.37694	2	4589.17
3.19398	4	4589.82
3.29558	3	4589.91
3.14617	3	4589.93
2.65203	3	4590.05
3.03129	3	4590.05
2.28848	3	4590.56
2.56255	3	4590.75
2.64148	2	4591.16
2.93694	2	4592.04
2.15788	2	4592.07
2.55679	2	4592.38
2.84878	2	4593.1
2.02036	2	4593.1
2.88985	1	4596.67
2.40807	3	4597.02
2.75411	2	4597.59
3.4661	4	4597.87
2.47086	3	4598.15
2.66212	3	4598.27
2.25031	1	4599.83
2.80508	3	4599.87
3.14852	2	4601.19
3.28528	3	4601.27
3.20928	4	4601.89
2.34055	2	4602.01
3.15037	3	4602.03
3.30026	4	4602.52
2.84791	2	4603.24
2.7097	4	4604.91
2.22466	3	4605.51
2.32137	3	4605.97
2.52522	3	4606.19
2.95688	3	4606.19
2.58119	2	4606.53
2.77397	2	4607.13
2.8283	3	4607.16
2.20163	2	4607.2
3.37394	3	4607.34
3.13266	3	4607.36
3.20433	2	4608.81
3.12213	4	4609.58
2.42441	2	4609.76
2.9965	4	4610.77
3.16599	4	4611.46
2.99502	4	4612.47
3.0557	4	4613.36
2.29263	2	4613.45
2.92513	3	4613.46
2.49044	3	4613.72
2.74356	3	4613.78
2.87298	3	4613.8
1.76226	2	4613.85
2.35886	2	4613.98
2.77249	3	4614.03
2.77624	3	4614.08
2.69197	3	4614.18
3.31508	3	4614.28
2.60107	4	4616.24
3.33724	3	4616.35
2.20072	3	4616.99
2.43224	3	4617.31
2.14436	3	4618.04
1.77411	3	4619.55
1.95203	2	4619.55
2.83138	3	4619.58
1.89753	2	4619.59
2.65351	3	4619.71
2.50659	2	4619.96
2.60264	3	4620.12
2.31766	2	4620.22
2.70877	3	4620.31
2.9035	3	4620.32
2.99627	3	4620.32
2.08032	1	4621.48
2.85951	2	4622.22
2.73842	3	4622.29
2.81927	3	4622.32
3.06904	4	4623.19
3.30503	1	4628.5
3.31204	3	4628.6
3.19354	3	4628.64
2.02615	2	4628.64
2.28203	3	4629.15
2.04624	2	4629.16
2.76135	2	4629.74
2.22056	2	4629.78
1.62768	3	4631.67
2.34102	2	4631.78
2.87108	4	4633.06
2.14503	3	4633.79
2.51446	3	4634.03
2.47565	3	4634.3
1.96342	2	4634.3
2.48804	3	4634.56
2.96985	3	4634.56
2.7812	3	4634.61
2.3986	3	4634.97
2.76942	3	4635.03
2.02942	3	4635.97
2.10591	2	4635.98
2.83737	3	4636.01
1.61799	2	4636.15
2.88986	2	4636.94
2.21601	3	4637.56
2.24007	2	4637.62
2.25875	2	4637.68
2.18997	3	4638.34
2.14622	2	4638.36
1.95981	3	4639.44
1.85867	2	4639.46
1.54159	2	4639.67
1.84067	2	4639.7
2.32321	2	4639.8
1.82119	2	4639.84
1.64946	1	4640.26
1.80317	2	4640.3
1.34056	1	4640.41
1.91105	2	4640.42
3.08178	4	4641.26
4.18487	5	4641.93
3.43076	3	4642.11
3.7567	4	4642.17
3.44286	4	4642.48
3.14708	3	4642.5
3.47134	5	4644.84
4.21701	4	4644.89
3.44521	4	4645.2
3.29775	3	4645.28
3.20738	3	4645.33
3.18047	3	4645.36
3.13514	4	4646.11
3.71909	5	4647.75
3.21761	3	4647.8
2.88125	3	4647.81
3.37864	4	4648.2
2.99342	2	4649.18
1.66359	3	4650.97
2.81174	3	4651
3.16312	5	4654.38
2.01028	2	4654.38
2.49005	2	4654.62
3.16625	2	4655.98
2.44885	3	4656.28
3.2315	5	4659.41
3.18064	3	4659.44
3.01495	4	4660.41
3.71528	4	4660.49
2.9551	2	4661.41
2.47478	2	4661.63
3.23522	3	4661.69
2.0852	3	4662.52
2.82412	3	4662.56
2.42293	2	4662.73
2.2578	3	4663.28
2.24078	1	4664.82
1.86783	1	4665.58
2.72944	2	4666.11
2.6946	3	4666.2
2.1216	3	4666.97
2.8836	3	4666.99
3.03521	2	4668.06
2.77935	3	4668.11
2.10219	1	4669.32
1.6867	3	4671.05
2.90807	4	4672.24
2.52587	3	4672.47
2.13793	1	4673.76
2.94035	3	4673.76
2.70891	1	4676.68
2.88799	4	4677.92
2.21172	2	4677.97
2.1178	1	4679.21
1.92914	2	4679.22
2.17725	1	4680.61
2.72693	1	4683.59
2.58714	3	4683.76
2.79172	1	4686.97
2.56135	1	4689.41
2.68326	3	4689.51
2.44426	1	4691.59
3.72401	5	4693.22
3.5599	4	4693.41
4.28276	4	4693.49
3.40847	4	4693.84
3.13474	2	4695.13
3.42292	3	4695.31
3.05347	3	4695.31
3.961	4	4695.32
3.98825	4	4695.32
3.85771	3	4696.05
4.05185	4	4696.05
4.20976	3	4697.52
4.30553	3	4699.22
4.57452	4	4699.55
3.96499	4	4699.55
3.50152	4	4699.8
4.06806	3	4700.94
3.65717	3	4701.37
3.82236	5	4702.76
3.7081	4	4702.85
4.18452	5	4703.51
4.13227	5	4704.26
4.01166	5	4705.24
4.08225	4	4705.25
4.19995	4	4705.29
3.59801	3	4705.65
4.32899	4	4705.75
3.85328	4	4705.78
4.32063	4	4705.88
3.98101	3	4706.84
3.96798	4	4706.84
3.68831	4	4706.94
3.62969	4	4707.08
3.73409	4	4707.15
3.79591	4	4707.19
3.66605	3	4707.63
3.59866	4	4707.79
3.5573	4	4707.99
3.70165	4	4708.08
3.01784	2	4709.11
4.32324	4	4709.22
3.82773	3	4709.9
3.67489	4	4710.01
3.65569	4	4710.13
3.82881	5	4711.5
3.37915	2	4713.4
2.98676	1	4717.35
4.11422	4	4717.36
3.39748	4	4717.72
3.27008	2	4719.34
3.52271	3	4719.61
3.20175	5	4722.84
3.95458	5	4723.94
3.6496	3	4724.36
3.90596	5	4725.56
2.80789	3	4725.59
4.23313	4	4725.65
4.08305	4	4725.65
3.03154	3	4725.66
3.34977	3	4725.78
3.80687	5	4727.2
3.91944	3	4728.05
3.60315	3	4728.41
3.70737	5	4730.08
3.38079	3	4730.23
3.06119	4	4731.11
3.50153	2	4733.36
4.26033	5	4733.91
4.1038	4	4733.92
3.55645	2	4736.34
3.52652	3	4736.62
3.684	4	4736.72
4.17601	3	4738.1
3.59416	3	4738.46
3.83072	4	4738.48
3.60946	1	4745.29
3.72865	4	4745.37
3.48135	3	4745.6
3.58001	3	4745.94
4.04555	4	4745.94
4.44345	4	4746.13
2.98404	3	4746.13
3.45653	4	4746.43
3.37485	4	4746.82
4.42656	5	4747.15
3.89914	3	4747.96
3.88753	4	4747.97
3.60457	1	4754.75
3.7671	5	4756.27
3.7006	5	4757.96
4.43123	2	4763.87
3.75825	1	4771.48
3.43387	4	4771.8
3.48822	2	4774.02
3.47921	4	4774.29
2.54639	1	4776.68
3.48621	4	4776.94
3.45969	2	4779.07
4.57831	5	4779.25
4.06778	5	4780.12
4.34262	3	4781.92
3.84599	5	4783.26
4.08022	5	4784.1
4.18106	4	4784.13
3.74108	2	4787.17
4.37623	4	4787.31
3.32154	1	4792.7
3.96678	3	4793.63
3.65268	4	4793.75
4.0874	4	4793.76
3.88892	5	4794.99
3.76061	4	4795.05
3.15664	3	4795.08
3.61947	2	4797.7
3.08793	5	4801.35
3.968	5	4802.42
3.12137	3	4802.43
3.32331	2	4804.19
3.39971	3	4804.35
3.42047	4	4804.68
3.52688	4	4804.91
4.56395	4	4805.22
3.09698	2	4806.43
3.5755	4	4806.61
4.31793	2	4811.98
3.75219	5	4813.54
2.52625	5	4819.66
3.77181	3	4820.25
3.50577	4	4820.5
3.75465	4	4820.56
3.10491	2	4821.78
4.1293	4	4821.79
2.72375	2	4822.32
3.05663	2	4823.43
3.53282	1	4829.85
4.31409	5	4830.32
3.0262	3	4830.32
3.56521	5	4832.38
2.9303	2	4833.24
3.24484	3	4833.3
3.73501	4	4833.37
3.91541	4	4833.38
3.24272	5	4836.47
3.57062	3	4836.8
2.96033	5	4840.96
2.73612	2	4841.5
3.81707	5	4842.9
3.51048	3	4843.16
3.23624	3	4843.21
3.22821	3	4843.27
2.85346	3	4843.29
3.0336	3	4843.29
3.59149	4	4843.45
2.79173	2	4844.08
3.4736	4	4844.36
2.80751	3	4844.4
2.20194	2	4844.44
3.54498	3	4844.73
3.15833	3	4844.76
3.26055	3	4844.83
3.55011	4	4845.03
2.26341	3	4845.57
3.12089	4	4846.34
2.69169	2	4846.82
3.07407	4	4847.68
4.3237	2	4853.08
2.86535	4	4854.37
2.89124	3	4854.38
3.37381	4	4854.77
4.00958	4	4854.77
3.8768	4	4854.79
3.0187	3	4854.79
3.27429	2	4856.41
3.29068	4	4856.91
3.92292	4	4856.92
3.73573	4	4856.99
3.30067	4	4857.48
3.64066	2	4860.17
3.61036	2	4862.76
3.77969	3	4863.37
3.4243	1	4869.25
3.20313	3	4869.29
3.19784	4	4869.93
3.0305	3	4869.93
3.63652	3	4870.34
3.11285	2	4871.58
3.28339	4	4872.09
3.12509	3	4872.11
3.39883	3	4872.27
3.41332	3	4872.44
2.48747	2	4872.67
3.58897	4	4872.84
2.4193	3	4873.18
3.21502	3	4873.23
3.73303	3	4873.76
2.25523	3	4874.32
2.9799	3	4874.32
3.46031	3	4874.53
2.76059	4	4876.07
1.6746	1	4876.52
3.04302	2	4877.61
3.70763	3	4878.11
2.36753	2	4878.25
2.87128	3	4878.26
3.30601	3	4878.36
2.09996	3	4879.17
2.57933	3	4879.34
2.52133	3	4879.57
2.64443	4	4881.41
2.38046	2	4881.55
3.43099	3	4881.74
3.29787	3	4881.83
2.81019	3	4881.87
1.82472	2	4881.9
2.41377	4	4884.41
2.82202	3	4884.44
1.1988	2	4885.09
2.98945	3	4885.09
1	3	4889.09
3.6947	4	4889.18
3.80588	5	4890.61
4.21405	3	4892.08
2.87837	4	4893.34
4.07327	4	4893.34
3.04306	3	4893.34
2.99037	4	4894.36
3.38365	4	4894.74
2.87868	4	4896
3.58002	3	4896.34
3.59807	2	4898.89
3.41856	3	4899.07
4.56474	4	4899.39
3.86302	5	4900.68
4.34932	4	4900.8
5	4	4901.8
4.51456	4	4902.06
4.72022	5	4902.14
4.1454	4	4902.16
3.82801	5	4903.54
4.95322	5	4903.54
3.86332	4	4903.56
3.47492	1	4909.68
4.19418	1	4919.89
3.96954	4	4919.89
4.43356	1	4931.68
4.11108	3	4932.91
3.32717	3	4933.02
3.77548	4	4933.07
3.6627	3	4933.51
4.70814	4	4934.01
3.78791	4	4934.05
4.30119	1	4944.95
3.60558	3	4945.32
4.72822	4	4945.85
4.32049	5	4946.31
4.75136	2	4953.88
4.48488	5	4954.15
4.36138	2	4959.72
4.31373	3	4961.45
4.3779	4	4961.59
3.77931	4	4961.64
3.8445	2	4965.04
3.63011	3	4965.44
3.72698	3	4965.97
3.75786	2	4969.06
3.92652	5	4970.21
4.14152	5	4970.95
3.91546	3	4971.79
4.25183	4	4971.85
3.63242	5	4973.72
3.45492	2	4975.84
2.34323	5	4982.89
4.01137	4	4982.89
3.53868	3	4983.18
3.66877	5	4984.96
3.30652	2	4986.66
3.30962	5	4989.52
3.65652	5	4991.33
3.57586	3	4991.66
3.90515	5	4992.86
3.29362	3	4992.94
3.73797	3	4993.49
3.52041	4	4993.72
3.3882	3	4993.87
3.44524	3	4994.07
3.40101	4	4994.42
3.56411	4	4994.61
3.59171	4	4994.78
3.64078	3	4995.19
3.49056	3	4995.43
3.81812	3	4996.1
2.54141	2	4996.4
3.67099	3	4996.85
2.68054	5	5002.23
4.13129	5	5002.98
4.44542	5	5003.29
3.93969	4	5003.29
4.72406	5	5003.37
3.9092	3	5004.19
4.11774	3	5005.44
4.19169	5	5006.1
4.76919	5	5006.15
3.85324	1	5014.29
3.2877	2	5015.95
3.60198	4	5016.11
4.7519	5	5016.17
4.01751	4	5016.17
4.14264	3	5017.47
4.90796	5	5017.48
4.45939	4	5017.69
4.63886	5	5017.82
4.26348	4	5017.89
4.66537	5	5018.01
3.99801	4	5018.01
3.87268	5	5019.28
3.78815	2	5022.47
4.13469	3	5023.76
3.86899	3	5024.52
3.74855	4	5024.58
4.29099	4	5024.67
4.18308	4	5024.7
3.77256	5	5026.21
3.76954	2	5029.34
3.94871	2	5033.13
4.07693	5	5033.99
4.0142	1	5043.07
4.52431	5	5043.3
4.12825	5	5044.06
4.00771	2	5048.09
3.88429	5	5049.33
3.62857	4	5049.47
3.66011	2	5052.23
3.51052	5	5054.45
3.82574	1	5062.43
3.49113	5	5064.71
3.79852	4	5064.75
4.2386	5	5065.33
3.48289	2	5067.53
3.09434	2	5068.72
3.42126	2	5070.74
3.77175	5	5072.25
3.75726	3	5072.83
3.96734	5	5073.89
3.45218	4	5074.19
3.81621	4	5074.23
3.29275	3	5074.31
2.90419	4	5075.51
2.84685	3	5075.54
3.1189	3	5075.55
2.21091	4	5078.75
1.94756	2	5078.75
3.28887	3	5078.84
2.25087	3	5079.4
2.63948	4	5081.25
3.2079	3	5081.29
2.52112	2	5081.56
2.28268	3	5082.08
2.72558	3	5082.15
3.79392	5	5083.61
2.59299	2	5083.96
2.8596	3	5083.98
2.87242	3	5084
3.14823	5	5087.43
3.15241	2	5088.75
2.44422	3	5089.06
3.13336	3	5089.08
3.62569	4	5089.22
3.35463	2	5091.06
2.90858	3	5091.06
3.50163	3	5091.32
3.68179	4	5091.42
3.33122	4	5091.86
3.39965	4	5092.22
3.02908	3	5092.23
1.31481	1	5092.32
2.1348	3	5093.07
3.18214	4	5093.74
2.2886	1	5095.4
2.56596	3	5095.59
3.18771	3	5095.63
2.49678	2	5095.87
3.11363	2	5097.11
2.85243	2	5097.84
2.64232	2	5098.25
3.03763	3	5098.25
3.11307	2	5099.49
2.75809	2	5100.07
2.33823	3	5100.51
1.66322	2	5100.62
2.74881	3	5100.68
2.08277	2	5100.69
1.82198	1	5101.36
4.13821	4	5101.38
4.79525	5	5101.43
3.99726	5	5102.43
3.70028	4	5102.52
4.77064	5	5102.57
4.52454	5	5102.8
4.69534	4	5103.28
3.76104	4	5103.34
4.00076	5	5104.34
3.70533	4	5104.43
4.12231	1	5114.17
4.17204	4	5114.2
4.09102	4	5114.21
4.45766	5	5114.51
4.78043	4	5115.12
4.33018	5	5115.56
4.50595	5	5115.81
4.33615	5	5116.25
3.70757	5	5117.92
3.96067	5	5119
3.12065	3	5119.01
4.17592	5	5119.69
4.26016	4	5119.76
4.14543	5	5120.49
3.74365	3	5121.04
4.0225	5	5122
3.87113	5	5123.27
4.54327	5	5123.48
2.91246	3	5123.49
3.02829	4	5124.43
2.21944	3	5125.04
3.5284	5	5127.21
3.25005	3	5127.27
3.99569	5	5128.28
4.06011	3	5129.4
3.31437	4	5129.87
3.78062	5	5131.36
4.01225	4	5131.36
3.83225	5	5132.72
2.17148	2	5132.75
3.68583	4	5132.85
2.81835	3	5132.89
3.56987	5	5134.93
3.50451	3	5135.19
3.9148	4	5135.19
3.38911	3	5135.34
3.6706	5	5137.11
2.94134	2	5138
2.6671	2	5138.44
3.01885	3	5138.44
4.38452	3	5140.36
5	5	5140.36
5	5	5140.36
4.89415	5	5140.37
5	5	5140.37
5	5	5140.37
4.55121	5	5140.57
5	5	5140.57
5	5	5140.57
4.56478	5	5140.76
5	5	5140.76
4.99622	5	5140.76
4.84166	5	5140.79
4.262	3	5142.38
4.47616	5	5142.65
4.25566	4	5142.72
4.74458	4	5143.27
4.69973	5	5143.36
4.63945	5	5143.49
5	5	5143.49
4.78967	5	5143.54
5	5	5143.54
5	4	5144.54
4.44476	5	5144.85
5	5	5144.85
4.85162	5	5144.87
4.38003	5	5145.25
3.5301	3	5145.53
5	5	5145.53
4.76962	3	5148.67
3.78701	4	5148.71
3.31191	4	5149.18
3.82147	4	5149.22
4.52948	4	5149.5
4.32081	4	5149.6
4.35402	5	5150.02
4.59089	5	5150.18
2.68844	2	5150.66
3.87159	5	5151.93
4.05664	5	5152.82
3.98938	5	5153.84
4.22666	4	5153.89
3.83231	4	5153.92
4.10192	5	5154.73
4.62321	4	5155.12
4.20372	4	5155.16
4.27194	4	5155.23
4.41314	4	5155.4
4.74889	5	5155.47
4.16595	4	5155.49
4.37752	5	5155.88
4.13228	5	5156.63
3.23316	5	5159.76
3.93803	5	5160.88
3.61353	4	5161.03
3.7654	2	5164.15
2.97941	2	5165.11
3.93259	5	5166.25
4.24824	3	5167.81
4.6905	5	5167.9
4.04529	4	5167.9
4.41679	5	5168.24
4.05305	5	5169.14
4.08723	5	5169.97
4.7161	5	5170.06
3.6716	4	5170.16
4.01361	4	5170.16
2.92994	1	5173.89
3.94187	5	5175.01
3.84971	5	5176.33
4.01905	4	5176.33
2.93479	3	5176.34
3.72173	5	5177.97
3.50403	4	5178.22
3.60063	4	5178.37
4.38617	4	5178.52
4.66393	5	5178.64
4.38437	2	5184.32
3.69503	2	5187.2
3.55679	4	5187.39
3.76302	4	5187.45
3.59263	4	5187.61
4.10277	4	5187.62
3.4537	3	5187.83
3.86211	2	5191.3
3.80499	4	5191.34
3.93596	5	5192.47
4.24591	4	5192.53
4.04559	5	5193.44
3.59871	5	5195.4
3.09669	3	5195.41
4.31838	5	5195.88
3.57574	4	5196.06
4.01019	5	5197.04
3.02678	5	5200.93
3.82408	4	5200.96
3.48022	3	5201.19
3.26671	3	5201.26
3.32194	3	5201.37
3.09515	4	5202.19
3.82926	4	5202.21
3.74287	4	5202.28
4.27718	5	5202.8
3.89632	5	5204.02
4.08222	5	5204.86
3.6066	3	5205.23
3.92991	4	5205.24
4.46608	4	5205.45
2.64065	3	5205.58
3.82838	4	5205.61
4.28396	3	5207.26
3.19497	3	5207.3
3.88068	4	5207.31
3.26264	5	5210.33
3.42554	4	5210.66
3.09244	3	5210.67
3.0982	3	5210.68
2.64681	3	5210.8
3.63047	2	5213.46
3.57625	4	5213.64
3.683	5	5215.38
2.92877	4	5216.52
2.78016	2	5217.13
3.35488	4	5217.55
3.90799	5	5218.74
3.94855	5	5219.85
3.79024	5	5221.31
3.6268	5	5223.2
4.36357	5	5223.6
3.05648	1	5227.83
2.87692	2	5228.6
2.32649	2	5228.71
3.2698	2	5230.32
3.69081	3	5230.8
4.01191	5	5231.77
4.55348	3	5234.19
3.97584	3	5235.14
4.39856	5	5235.5
4.10677	4	5235.51
2.45831	1	5237.64
3.33876	1	5243.11
3.88763	4	5243.12
3.19948	3	5243.16
2.97206	4	5244.22
3.17351	2	5245.59
3.82555	5	5246.97
3.39207	4	5247.34
3.79295	5	5248.8
3.92302	3	5249.65
4.37526	4	5249.79
3.48735	4	5250.05
3.38956	3	5250.21
4.06073	5	5251.09
3.99725	5	5252.09
4.14792	5	5252.82
4.54047	4	5253.11
4.57957	5	5253.29
3.92108	5	5254.45
3.71909	2	5257.41
3.61272	4	5257.56
3.84475	4	5257.58
3.83498	3	5258.28
3.75644	5	5259.83
3.92036	4	5259.83
4.4528	3	5261.94
3.93926	5	5263.07
3.9961	3	5264.06
4.23748	4	5264.12
4.18645	4	5264.15
4.31696	5	5264.62
3.67137	3	5265.07
3.295	3	5265.16
3.74382	5	5266.73
3.82185	5	5268.12
3.88058	4	5268.14
4.17519	4	5268.17
3.47975	4	5268.44
3.99911	3	5269.44
4.09836	2	5273.84
3.51761	3	5274.11
3.57059	4	5274.29
4.17101	3	5275.66
4.53751	5	5275.88
3.94615	3	5276.77
3.95218	5	5277.87
3.19323	5	5281.13
3.94026	5	5282.26
4.05098	5	5283.16
2.99781	1	5287.15
4.00332	4	5287.15
4.12834	5	5287.91
4.31302	3	5289.63
4.25227	3	5291.2
3.96951	4	5291.2
3.65276	5	5293.02
3.94937	3	5293.92
4.26366	5	5294.46
3.6379	3	5294.87
3.95834	3	5295.79
2.93695	3	5295.79
3.83534	5	5297.15
3.72671	2	5300.13
3.70618	4	5300.21
3.07271	3	5300.22
3.59736	5	5302.19
3.73181	3	5302.72
3.84096	3	5303.43
3.49185	4	5303.69
3.29254	2	5305.36
3.93053	5	5306.5
3.09762	4	5307.32
3.98245	1	5316.21
2.942	4	5317.33
3.46834	4	5317.61
4.13473	4	5317.63
4.34595	5	5318.06
3.21725	1	5322.98
4.13869	4	5322.99
4.94061	5	5323
3.34894	3	5323.12
4.68014	5	5323.22
4.0681	4	5323.23
3.86184	5	5324.52
2.90595	4	5325.72
4.14058	4	5325.74
4.05309	5	5326.64
3.90519	5	5327.83
3.32555	5	5330.64
3.92121	3	5331.49
4.13748	5	5332.23
3.70096	4	5332.32
2.20317	1	5333.77
4.01147	5	5334.74
4.04489	5	5335.66
4.40577	5	5336.01
3.77799	1	5343.73
3.77376	1	5351.42
2.40916	4	5353.95
3.62481	5	5355.84
4.64253	5	5355.97
4.82367	5	5356
3.55441	2	5358.42
4.35176	5	5358.84
4.13356	5	5359.59
3.89271	3	5360.39
4.17522	5	5361.07
4.09757	3	5362.27
2.8212	2	5362.95
3.5671	1	5369.54
3.2268	3	5369.59
3.99679	5	5370.59
3.781	4	5370.64
3.92172	5	5371.8
3.69866	5	5373.5
3.16564	4	5374.19
4.71209	5	5374.28
3.28006	1	5379.48
3.95759	3	5380.39
3.58198	1	5387.06
2.40904	2	5387.23
3.14563	3	5387.25
2.94497	3	5387.25
2.60095	2	5387.61
2.87013	3	5387.63
3.92033	4	5387.63
3.12415	1	5392.15
4.08751	4	5392.15
4.11145	4	5392.17
4.39326	4	5392.32
3.92531	5	5393.48
4.03731	4	5393.48
4.08277	5	5394.32
3.94877	5	5395.42
4.06089	5	5396.31
3.68521	5	5398.03
2.67606	2	5398.49
3.99795	3	5399.49
3.99564	4	5399.49
4.20091	3	5400.93
3.95083	3	5401.83
2.69443	3	5401.93
3.94523	4	5401.93
2.61327	3	5402.08
3.68049	3	5402.54
3.32489	3	5402.65
3.13278	3	5402.67
2.7395	3	5402.73
3.9678	1	5411.54
3.20623	3	5411.58
2.90329	3	5411.59
2.38786	2	5411.74
4.01563	5	5412.71
3.31923	3	5412.82
2.45581	3	5413.11
2.18472	2	5413.15
2.63567	4	5415.01
2.82283	3	5415.04
2.7412	2	5415.59
2.23796	2	5415.64
3.0701	4	5416.51
2.85533	3	5416.53
3.12451	1	5421.04
2.76231	3	5421.1
2.39622	2	5421.26
3.12617	3	5421.27
2.62392	1	5423.91
2.904	5	5428.3
3.93707	3	5429.18
4.30083	4	5429.27
3.21154	1	5434.16
4.42898	4	5434.35
3.8688	4	5434.36
3.87717	3	5435.13
3.48336	3	5435.37
5	4	5436.37
4.52135	5	5436.6
4.09031	2	5440.97
3.80974	3	5441.62
3.48096	3	5441.85
4.0283	3	5442.91
3.72622	2	5445.89
3.04851	1	5450.09
4.18922	4	5450.12
3.98916	3	5451.1
3.27052	5	5454.09
4.03971	5	5455.01
3.84998	2	5458.44
4.10277	5	5459.24
4.4094	4	5459.41
4.39913	5	5459.77
3.53138	5	5461.93
5	1	5477.93
4.16284	1	5487.93
4.9766	5	5487.93
4.04911	4	5487.93
4.33326	5	5488.38
4.61114	5	5488.53
4.02205	4	5488.53
3.4735	5	5490.86
3.78391	5	5492.34
3.8885	4	5492.35
3.78486	5	5493.83
3.70848	4	5493.91
4.1263	4	5493.93
4.25324	4	5493.99
